record_id,container_path,member_path,nested_depth,size_bytes,compressed_bytes,crc32,sha256,extension,phase,artifact_type,evidence_role,status,duplicate_group
Z002561,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-31.png,0,370584,331543,38ab51f3,80e5dcd9c88ad827c25f631065d141a478ee7acfa7ee07ff99af38e7556f632e,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002562,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-9.png,0,395424,360145,a4bd12aa,603b19d3cd9c3b17e344dc5067007a28ea17684780fccbadbea393ec917758ff,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002563,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-54.png,0,416414,376951,770a6c96,e8e17a0e02fdbdec1cad3b152bbc3ef3df011268124a870a08b27ca5a3165e9c,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002564,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-62.png,0,362495,326553,034ebaa8,7b5ebe0e137d6f441775220b070d4176d48a0f5ea692adb5b3acfe2f7d9cabaf,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002565,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-16.png,0,455380,413992,23668325,a09b470f1420625bfc8b272e700d4a8677d71ea9d9a189008ea6a816fb05a726,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002566,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-64.png,0,401219,364651,19a89c9f,9b8f7b148359f949ae44b3c30f9adc7642728457204fe68115cf23e085568825,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002567,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-18.png,0,450312,407721,03b8ee0f,ddd9589a4660884b105bec92d745decc7643f6b3d8451fb19abf7b29c8e097d3,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002568,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-52.png,0,283033,251846,28664436,90a08a34a89aa063df13d90bbaaa7eb30b1263921ae17c57fdf08f379d060d84,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002569,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-5.png,0,326744,290062,6c06d612,a905c3605d42e1e82eb2eaf9232eab2f33d43887df73b131bce0b1e272455a80,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002570,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-35.png,0,299868,266867,d61df45a,cf255e87e56facd91eefa2d6200e7c986f778ff14e9b8b1fc86472e3dce65a56,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002571,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-39.png,0,358973,325361,9f9daae2,e2dc873c15ca2d6cbd9ab28d8b612b90b307a8c5733152f92b27aef598981870,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002572,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-11.png,0,327150,294522,cd03e0df,0eba9aa23818292a093c6c4a009725d5ff15125afded8df77d1bec4a717e8b33,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002573,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-67.png,0,348643,312984,2ed1aeb8,0a7e91c567e6dba3b6da1dcf25567bfa11f8ac71c1779c12ac9681e194ddadb8,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002574,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-19.png,0,349595,315057,d2da340e,d025d224a4c1d5b79f6ebc0a8adc9485c4b7562c0eb3c9e944a48dc742b5c495,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002575,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-24.png,0,396997,359663,137c1b26,d78454ddd82b0c31c284fc06ca62280b189199ad216a770eaa3b0f72505ac1cb,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002576,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-66.png,0,369738,337360,92491611,4a77ec2b352970dfade8f424ee55ed7a08fa8d4c0da11dfb0f5dbfefdbfb6374,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002577,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-53.png,0,335503,300038,de9df0c8,0941f5855913b4333b2741bdd4fc7dc6d498651dd5a37332d1b2861d6c29b375,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002578,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-4.png,0,478606,439782,5b88ea44,04003de562f322a74b0df87d3a5ac07adb625377ba214f3f56877f111d853b46,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002579,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-63.png,0,399142,363954,487d0acd,6c35cdde16349bc1ba7c29bb3905c41e8112fa923eaac1308a8c522c3f416bbe,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002580,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-61.png,0,454216,411251,6b0afcdf,f115836a1980262578fe6243c6069a150039ca357f42373ab2d33ce3b6290a6a,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002581,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-15.png,0,348793,313945,9514b8a3,4729a415c688e10c7e5ca471adce89247ca233f027342a2339f6fb638f05e9ad,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002582,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-1.png,0,464813,421704,f7ec9590,589eabf8563e74fc362e9be631a95c147ff6d4c0d0789b10234819c379c77e77,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002583,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-6.png,0,477723,435415,4b774f9b,e1a868544150459d6a51ac663b2c23ae47bf99aa4e73fa8963d8bcb033f5a58e,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002584,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-40.png,0,343201,310013,a051ca1b,ae0bc1c63121c9c2726774803ba4b0195b844a15e1880939bd6cfb3104eb9723,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002585,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-34.png,0,284185,253837,ee0efa85,9f48287bf752c5157b4a98901c5c54804f429ba23ed9b154ad93e7b16485fce4,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002586,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-32.png,0,360029,330572,1aa7bb5e,fce7e4e099452a8716dac740e66e7f51b4004d8d54cdcbaf082f971a0e3c6f45,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002587,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-26.png,0,388232,355552,1164318f,885c76b87108a5add69a8ebcb74b008e3645e5412602008577f9d739f4f0f19d,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002588,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-3.png,0,433603,391026,c3a84c72,b1304389e48bbbe00b3934aef253d351d421b89c5989ea2872886a8c02b51810,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002589,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-33.png,0,279961,249286,8ac83530,1426b3a3d4fbda22e492ea339e4f3e4335d795f6447a92293e4cd12d8860869b,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002590,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-48.png,0,308152,273716,9b394b22,df6c1b1bcabd42c8689ee77edd61472c65482043720d1b43db98d46e82c55215,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002591,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-12.png,0,415833,374014,65976ad2,7df8b36020c48886c63015e23c86b10ce4503a41453dd6bb66792bfd8e793d0d,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002592,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-23.png,0,305899,272875,09ddd955,69012c5e49d93ab2b9e74583ccd42a3972c1aac4075f82d758c68360f0fdb07d,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002593,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-36.png,0,249380,221985,56821f76,1da22be6ea1e854d6aea0bb98ab39105a11885a6b43819a947ebda44f8f4fada,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002594,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-17.png,0,483695,440977,9ecf88ed,9358410db56bd910a9b141b3036c561ed6fe3535296c06c04dc49003cfd3b696,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002595,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-49.png,0,352303,314501,a15cbf73,869385727df5feae8fd83276fda4dd900b6075d30ec20161ce8909d1a23e9627,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002596,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-30.png,0,312928,281448,b1caaa45,80f3e1d538b6bb55557f63774db1392c2f30e42f4878c1da8c46f913a34081d5,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002597,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-47.png,0,371855,334598,90bb0caa,f12eaaec01be77481eeb01943a7da877bab6ef0b7917f42e764908b2005945b2,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002598,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-37.png,0,294788,261269,7e140b9c,6326b94534b1fd07fbe2f12cceffe652989c57de802dc8cfa0a342b5a0b53f5e,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002599,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-46.png,0,298637,271235,af035aae,e7337b7c7e7cf6d551bcc8b6fa8b825eec5068a7a7dcb4a92ed8e5379845d3cd,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002600,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-59.png,0,320127,290630,4dee224d,cfec7d44fe1778cc6614b863c038c682626d292751627ab7ec4707ff1d7aea86,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002601,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-13.png,0,453253,412107,fd593607,e5a67014a8dbfc4a086ca6f96c15ad97805e6ec98746f5be456ad3d04e99ff4c,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002602,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-20.png,0,364390,328786,c42c2f66,9caa255d27e7fe9f364df90438935aed320a4ca349b152f4894c332858b72684,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002603,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-41.png,0,305034,273336,c77e1ab1,0189d8bdaaaed7d07900591e3efefb77b45a193d8c907bb02df13d30e03dfed2,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002604,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-56.png,0,325799,294214,5d123a84,659c737d57add0716488db2c66811ab37eab392457a197e19d25a612c31f3a7a,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002605,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-2.png,0,571732,522824,1635eb69,76de06bee8ad31a43358c2681c498d2a3a68831722df277f5e4912b6a2ece526,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002606,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-29.png,0,443631,408809,b05f4658,281e4fe4d24152cc93d675fbee2876565f9b84bbc1e3c6a260fead0c68e188f7,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002607,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-21.png,0,369646,330089,53c039d6,0a55704732b16c7e67f1c5a8aa3b1dd26f84b5ae77ced8446445c2b79bc0f7be,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002608,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-51.png,0,278533,249601,e394439f,a4b1818821854b858c0fd6146045be716b0b17cbef9bdc4cc4879f267b1f17be,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002609,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-55.png,0,333577,300454,e274f63e,5c10c80df76a7ffb071405100f956ddbbae5b3ff6b8822140cc1b594db7e411c,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002610,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-8.png,0,361997,326512,92383263,2b5c80abc7de20d2fa5f846a0aa5a18fe83641f65105cbde093426a750890a93,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002611,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-27.png,0,430522,394559,69d321b3,110a01f4f5ddbc00a9b82b182ffe1467ee932ec341aad964f6a9af7fe60a7890,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002612,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-60.png,0,391793,354736,6bf30d82,676158e3b2d4182632a2929f05c7ec93998e83544cbdd3bd9683abc3e2b75985,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002613,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-44.png,0,301874,273251,6b46a641,4e3284e3dd18bfdc08a26e3246edc1c594a8e697340cd98e88183655ecc85b92,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002614,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/Towow_A2A_Research_Handoff_Manual_v1.0.pdf,0,2197758,1100949,2a01ebca,735af1e77021113c2d3265cd6a3c66159fa49ab68358607c4722f65d9d671fa4,pdf,pre-rebuild-handoff,rendered-document,supporting-material,zip-member,D0371
Z002615,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-14.png,0,373318,336305,8ee8cfc0,a42d53c8f202a572f2b5da885da170d0e4a8ee2b317c70fecd2e1984e0a73087,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002616,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-57.png,0,354357,322280,89508f44,e470fe9b451f2baaf95c8984d701593a61f1064d169f45365c0595d161dad131,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002617,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-7.png,0,395890,357931,6d920987,a69460b48a7b4e1fde83ab33dcb0469eb9fd31a593385d4677a74ab18f589bd9,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002618,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-58.png,0,276815,249191,833e0abb,3f559dea51a352ae49e58fce6eeb45a302aec9478105debfc2c54698d3e8dcf3,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002619,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-45.png,0,340159,311798,e5947373,e69e6f7e7357411019161e15963aeaab08b20001d6584f6f8dbc7e9d010d0213,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002620,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-25.png,0,483123,439577,58603352,e97f595c3a721c1e8f0450f5264bb45821124effcb6b3056e85ec8f0bd79053f,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002621,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/handoff_docx_render/page-65.png,0,355262,322394,6adb873d,02471de8705613af0b9427fef41278ac630e544c491ae25e8be9008e3199f16d,png,pre-rebuild-handoff,figure-or-render,supporting-material,zip-member,
Z002622,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/qa/checksum_verification.txt,0,147289,12426,7c8b320c,919a423e4e7e7d0d66acfc41d8150d9a40ac8f1541b3ad11695a2b26218e916c,txt,pre-rebuild-handoff,integrity-metadata,provenance-or-integrity,zip-member,
Z002623,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/evidence/decision_ledger.json,0,6243,2127,438799ea,f7a5f39679530f96abe9b74c2fab08f7a0acfdaf4944ac9cf27c0bebfef463b7,json,v1.2-decision-reset,evidence-or-decision-ledger,supporting-material,zip-member,
Z002624,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/evidence/decision_ledger.csv,0,3716,1912,a8e64d3c,2d7223d9f157198c8ceeee04e63d1531b6ee12d73eb15db7519ce125ef4d6966,csv,v1.2-decision-reset,evidence-or-decision-ledger,supporting-material,zip-member,D0149
Z002625,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/evidence/evidence_reclassification.json,0,5603,1613,f4a6e5c2,9b8a46f20fdb25b92e29d7c69bb6043b7fce34eb8477eb581f4df449bf70bc07,json,v1.2-decision-reset,evidence-or-decision-ledger,supporting-material,zip-member,
Z002626,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/evidence/evidence_reclassification.csv,0,3006,1462,d323c8d9,8fa18e09a003f6abc6ee12ba569996171b85533c931c157e08140966a7351319,csv,v1.2-decision-reset,evidence-or-decision-ledger,supporting-material,zip-member,D0471
Z002627,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/Q1_Central_Baseline/ORIGINAL_44979B_PROMPT.md,0,44979,14430,01f701a6,8e1fbd00fbd592208a3c4eb3b1bf68baa1f1d6b56ba4f750952fd0495dfae6b2,md,v1.2-decision-reset,research-program,supporting-material,zip-member,D0468
Z002628,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/Q1_Central_Baseline/preregistration.json,0,1579,750,9eeb1b3c,af4773aee8407c79d2bb6f8e6b768d264fc1d37fcc0e1ca672681e02a6ea0721,json,v1.2-decision-reset,research-program,supporting-material,zip-member,D0579
Z002629,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/Q1_Central_Baseline/phase1_inspect_prompt.md,0,706,433,d50d667d,b8aca2ffd5eb549bb749f278d197459e287ee75be39ce74f62b1a27abacf38b5,md,v1.2-decision-reset,specification-or-protocol,supporting-material,zip-member,
Z002630,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/Q1_Central_Baseline/phase2_implement_prompt.md,0,652,393,0b27ead6,ccae62611057ebd6b2f049a97682e8b2612f8bf92787cb707f96e131894e4d44,md,v1.2-decision-reset,research-program,supporting-material,zip-member,
Z002631,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/Q1_Central_Baseline/ORIGINAL_REPLICATION_ANALYSIS.md,0,632,376,c8a5f468,7cf2f61c183b4d5ee22186d7e658bdb450dd32ddfafa1a6b1346475879a44e8e,md,v1.2-decision-reset,research-program,supporting-material,zip-member,D0402
Z002632,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/Q1_Central_Baseline/README.md,0,3470,2100,f712b9e0,a2264aa0381f89239ae8d73400e1ea300c813782c6a1cdc63fe12445b93438b3,md,v1.2-decision-reset,research-program,supporting-material,zip-member,D0534
Z002633,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/Q1_Central_Baseline/phase3_verify_prompt.md,0,462,314,9fb48df7,c632bece59abdd8825fe56cff95d7c85884fbbcdbda51356d737254cb49a7f19,md,v1.2-decision-reset,research-program,supporting-material,zip-member,
Z002634,02_WORKSPACE_SNAPSHOT/Towow_v1.2_Decision_Program.zip,Towow_v1.2_Decision_Program/Q1_Central_Baseline/ORIGINAL_TRANSPORT_FAILURE.md,0,785,421,9c16694d,5b60705f8d3f8e614973ff3df8e172b5ba284c22391528dd2fa5ae5ef008bfe1,md,v1.2-decision-reset,research-program,supporting-material,zip-member,D0298
