record_id,source_path,source_sha256,heading_level,heading,line_start,line_end,phase,artifact_type
S001509,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,C.7 scoped reopen 伪代码,3808,3825,v1.1-executable-closure,paper-or-monograph
S001510,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,附录 D　实验与证据总账,3826,3854,v1.1-executable-closure,paper-or-monograph
S001511,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,附录 E　核心主张—证据—竞争解释矩阵,3855,3879,v1.1-executable-closure,paper-or-monograph
S001512,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,附录 F　术语表,3880,3971,v1.1-executable-closure,paper-or-monograph
S001513,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,附录 G　v0.7 内容损失与本版回收摘要,3972,3985,v1.1-executable-closure,paper-or-monograph
S001514,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,附录 H　OPC 公开语料数据标准,3986,3989,v1.1-executable-closure,paper-or-monograph
S001515,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,附录 I　Towow Core 一致性清单,3990,4004,v1.1-executable-closure,paper-or-monograph
S001516,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,附录 J　真人实验最小 Case 包,4005,4009,v1.1-executable-closure,paper-or-monograph
S001517,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,参考文献,4010,4188,v1.1-executable-closure,paper-or-monograph
S001518,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/CONTENT_LOSS_AUDIT.md,db9ed43a55e0be79a4375f5268f651578cbfe7af83e1785ec1a1bd8fa7daa5c8,1,v0.7 统一论文内容损失审计与 v1.0 回收账本,1,85,v1.0-formal-reconstruction,paper-or-monograph
S001519,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/CONTENT_LOSS_AUDIT.md,db9ed43a55e0be79a4375f5268f651578cbfe7af83e1785ec1a1bd8fa7daa5c8,2,审计结论,3,14,v1.0-formal-reconstruction,paper-or-monograph
S001520,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/CONTENT_LOSS_AUDIT.md,db9ed43a55e0be79a4375f5268f651578cbfe7af83e1785ec1a1bd8fa7daa5c8,2,逐项损失与回收,15,61,v1.0-formal-reconstruction,paper-or-monograph
S001521,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/CONTENT_LOSS_AUDIT.md,db9ed43a55e0be79a4375f5268f651578cbfe7af83e1785ec1a1bd8fa7daa5c8,2,v1.0 的统一原则,62,71,v1.0-formal-reconstruction,paper-or-monograph
S001522,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/CONTENT_LOSS_AUDIT.md,db9ed43a55e0be79a4375f5268f651578cbfe7af83e1785ec1a1bd8fa7daa5c8,2,形式论文最低门槛,72,85,v1.0-formal-reconstruction,paper-or-monograph
S001523,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/FORMAL_PAPER_QA.md,227de5e15145c8cbcf2961b51a9156dd10e42fed2df86fcbf867f0b324f6fed2,1,《主权智能主体的共同现实形成》正式论文 v1.0 发布检查,1,72,v1.0-formal-reconstruction,qa-or-test
S001524,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/FORMAL_PAPER_QA.md,227de5e15145c8cbcf2961b51a9156dd10e42fed2df86fcbf867f0b324f6fed2,2,一、交付对象,3,10,v1.0-formal-reconstruction,qa-or-test
S001525,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/FORMAL_PAPER_QA.md,227de5e15145c8cbcf2961b51a9156dd10e42fed2df86fcbf867f0b324f6fed2,2,二、内容结构检查,11,29,v1.0-formal-reconstruction,qa-or-test
S001526,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/FORMAL_PAPER_QA.md,227de5e15145c8cbcf2961b51a9156dd10e42fed2df86fcbf867f0b324f6fed2,2,三、源文件一致性,30,39,v1.0-formal-reconstruction,qa-or-test
S001527,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/FORMAL_PAPER_QA.md,227de5e15145c8cbcf2961b51a9156dd10e42fed2df86fcbf867f0b324f6fed2,2,四、目录与分页检查,40,46,v1.0-formal-reconstruction,qa-or-test
S001528,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/FORMAL_PAPER_QA.md,227de5e15145c8cbcf2961b51a9156dd10e42fed2df86fcbf867f0b324f6fed2,2,五、PDF 技术检查,47,53,v1.0-formal-reconstruction,qa-or-test
S001529,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/FORMAL_PAPER_QA.md,227de5e15145c8cbcf2961b51a9156dd10e42fed2df86fcbf867f0b324f6fed2,2,六、视觉检查,54,65,v1.0-formal-reconstruction,qa-or-test
S001530,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/FORMAL_PAPER_QA.md,227de5e15145c8cbcf2961b51a9156dd10e42fed2df86fcbf867f0b324f6fed2,2,七、研究质量边界,66,69,v1.0-formal-reconstruction,qa-or-test
S001531,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/FORMAL_PAPER_QA.md,227de5e15145c8cbcf2961b51a9156dd10e42fed2df86fcbf867f0b324f6fed2,2,八、发布结论,70,72,v1.0-formal-reconstruction,qa-or-test
S001532,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,1,从 v0.7 到正式论文 v1.0：重建说明,1,58,v1.0-formal-reconstruction,paper-or-monograph
S001533,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,2,1. 为什么 v0.7 只有 27 页,3,8,v1.0-formal-reconstruction,paper-or-monograph
S001534,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,2,2. 被压掉的六层内容,9,34,v1.0-formal-reconstruction,paper-or-monograph
S001535,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,3,2.1 理论谱系与竞争解释,11,14,v1.0-formal-reconstruction,paper-or-monograph
S001536,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,3,2.2 形式对象、状态机与不变量,15,18,v1.0-formal-reconstruction,paper-or-monograph
S001537,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,3,2.3 实验方法、负结果与 Design Delta,19,22,v1.0-formal-reconstruction,paper-or-monograph
S001538,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,3,2.4 从理论到可运行系统的中间层,23,26,v1.0-formal-reconstruction,paper-or-monograph
S001539,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,3,2.5 经济、权力与第三方问题,27,30,v1.0-formal-reconstruction,paper-or-monograph
S001540,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,3,2.6 可证伪性与证据强度,31,34,v1.0-formal-reconstruction,paper-or-monograph
S001541,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,2,3. v1.0 如何重建,35,49,v1.0-formal-reconstruction,paper-or-monograph
S001542,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,2,4. 不以页数冒充完整度,50,53,v1.0-formal-reconstruction,paper-or-monograph
S001543,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/REVISION_NOTE_v0.7_to_v1.0.md,6ae7ab5cd84b9dc4d37348e5cca266bc16e498bdb2a35052c2193461920d1c4c,2,5. 仍然没有被证明的内容,54,58,v1.0-formal-reconstruction,paper-or-monograph
S001544,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,1,摘要,9,24,v1.0-formal-reconstruction,paper-or-monograph
S001545,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,1,Abstract,25,34,v1.0-formal-reconstruction,paper-or-monograph
S001546,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,1,论文状态、主张强度与阅读约定,35,51,v1.0-formal-reconstruction,paper-or-monograph
S001547,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,1,1　引言：理解力丰富之后，协调为什么仍然稀缺,52,121,v1.0-formal-reconstruction,paper-or-monograph
S001548,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,1.1 从“模型会不会”转向“现实中谁能让什么作数”,54,66,v1.0-formal-reconstruction,paper-or-monograph
S001549,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,1.2 研究对象：不可折叠主权条件下的共同可行动性构成,67,82,v1.0-formal-reconstruction,paper-or-monograph
S001550,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,1.3 为什么聚焦超级个体与一人公司,83,90,v1.0-formal-reconstruction,paper-or-monograph
S001551,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,1.4 本文的研究贡献,91,103,v1.0-formal-reconstruction,paper-or-monograph
S001552,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,1.5 非贡献与成立边界,104,117,v1.0-formal-reconstruction,paper-or-monograph
S001553,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,1.6 论文结构,118,121,v1.0-formal-reconstruction,paper-or-monograph
S001554,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,1,2　研究方法：以主张—证据—Design Delta 组织累积研究,122,207,v1.0-formal-reconstruction,paper-or-monograph
S001555,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,2.1 为什么不能按“第一轮、第二轮、第三轮”写论文,124,135,v1.0-formal-reconstruction,paper-or-monograph
S001556,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,2.2 证据等级,136,154,v1.0-formal-reconstruction,paper-or-monograph
S001557,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,2.3 资料与分析单元,155,167,v1.0-formal-reconstruction,paper-or-monograph
S001558,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,2.4 统一实验模板,168,182,v1.0-formal-reconstruction,paper-or-monograph
S001559,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,2.5 概念收敛方法,183,197,v1.0-formal-reconstruction,paper-or-monograph
S001560,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,2.6 研究诚实性与可复现性,198,207,v1.0-formal-reconstruction,paper-or-monograph
S001561,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,1,3　相关工作与研究边界,208,285,v1.0-formal-reconstruction,paper-or-monograph
S001562,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,3.1 多 Agent 协作与社会承诺,210,215,v1.0-formal-reconstruction,paper-or-monograph
S001563,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,3.2 Agent 互操作、工具协议与授权标准,216,228,v1.0-formal-reconstruction,paper-or-monograph
S001564,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,3.3 信息瓶颈、交互信息与隐私边界,229,234,v1.0-formal-reconstruction,paper-or-monograph
S001565,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,3.4 分解优化、CEGIS 与开放列生成,235,240,v1.0-formal-reconstruction,paper-or-monograph
S001566,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,3.5 匹配、合同与机制设计,241,246,v1.0-formal-reconstruction,paper-or-monograph
S001567,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,3.6 多中心治理、制度语法与边界对象,247,252,v1.0-formal-reconstruction,paper-or-monograph
S001568,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,3.7 分布式系统与现实效力,253,262,v1.0-formal-reconstruction,paper-or-monograph
S001569,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,3.8 不确定性、分布漂移与 performativity,263,266,v1.0-formal-reconstruction,paper-or-monograph
S001570,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,3.9 OPC、独立劳动与组织边界,267,270,v1.0-formal-reconstruction,paper-or-monograph
S001571,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,3.10 研究空缺,271,285,v1.0-formal-reconstruction,paper-or-monograph
S001572,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,1,4　主体、世界与权威：Agent Entity 不是模型实例,286,414,v1.0-formal-reconstruction,paper-or-monograph
S001573,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,4.1 Principal：能够使规范事实成立的责任主体,288,299,v1.0-formal-reconstruction,paper-or-monograph
S001574,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,4.2 Agent Entity：对外连续，内部复数,300,325,v1.0-formal-reconstruction,paper-or-monograph
S001575,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,4.3 Authority Root、Authority Locus 与角色冲突,326,341,v1.0-formal-reconstruction,paper-or-monograph
S001576,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,4.4 Mandate：能力的可用范围，而不是人格转移,342,354,v1.0-formal-reconstruction,paper-or-monograph
S001577,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,4.5 AgentExecution：一次运行不是一个主体,355,364,v1.0-formal-reconstruction,paper-or-monograph
S001578,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,4.6 Sovereign World：不可无损复制的本地行动环境,365,381,v1.0-formal-reconstruction,paper-or-monograph
S001579,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,4.7 主体关系图,382,404,v1.0-formal-reconstruction,paper-or-monograph
S001580,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,4.8 设计不变量,405,414,v1.0-formal-reconstruction,paper-or-monograph
S001581,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,1,5　静态表示的不完备性与任务相关边界,415,520,v1.0-formal-reconstruction,paper-or-monograph
S001582,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,5.1 从 HDC、FHRR 到 NAC：早期发现为何重要又为何不够,417,424,v1.0-formal-reconstruction,paper-or-monograph
S001583,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,5.2 静态投影非普遍充分,425,438,v1.0-formal-reconstruction,paper-or-monograph
S001584,02_WORKSPACE_SNAPSHOT/Towow_Unified_Paper_v1.0_formal/通爻_主权智能主体共同现实形成_正式论文_v1.0.md,7f92cd950ddb796f193509529268f22b12ab1de3a6139ee71ffa13d0ecc1a65e,2,5.3 任务相关边界充分性,439,446,v1.0-formal-reconstruction,paper-or-monograph
